id,name,types,url,image_url
660,diggersby,"normal, ground",https://pokeapi.co/api/v2/pokemon/660/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png
661,fletchling,"normal, flying",https://pokeapi.co/api/v2/pokemon/661/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png
662,fletchinder,"fire, flying",https://pokeapi.co/api/v2/pokemon/662/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png
663,talonflame,"fire, flying",https://pokeapi.co/api/v2/pokemon/663/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png
664,scatterbug,bug,https://pokeapi.co/api/v2/pokemon/664/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png
665,spewpa,bug,https://pokeapi.co/api/v2/pokemon/665/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png
666,vivillon,"bug, flying",https://pokeapi.co/api/v2/pokemon/666/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png
667,litleo,"fire, normal",https://pokeapi.co/api/v2/pokemon/667/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png
668,pyroar,"fire, normal",https://pokeapi.co/api/v2/pokemon/668/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png
669,flabebe,fairy,https://pokeapi.co/api/v2/pokemon/669/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png
670,floette,fairy,https://pokeapi.co/api/v2/pokemon/670/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png
671,florges,fairy,https://pokeapi.co/api/v2/pokemon/671/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png
672,skiddo,grass,https://pokeapi.co/api/v2/pokemon/672/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png
673,gogoat,grass,https://pokeapi.co/api/v2/pokemon/673/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png
674,pancham,fighting,https://pokeapi.co/api/v2/pokemon/674/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png
675,pangoro,"fighting, dark",https://pokeapi.co/api/v2/pokemon/675/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png
676,furfrou,normal,https://pokeapi.co/api/v2/pokemon/676/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png
677,espurr,psychic,https://pokeapi.co/api/v2/pokemon/677/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png
678,meowstic-male,psychic,https://pokeapi.co/api/v2/pokemon/678/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png
679,honedge,"steel, ghost",https://pokeapi.co/api/v2/pokemon/679/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png
680,doublade,"steel, ghost",https://pokeapi.co/api/v2/pokemon/680/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png
681,aegislash-shield,"steel, ghost",https://pokeapi.co/api/v2/pokemon/681/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png
682,spritzee,fairy,https://pokeapi.co/api/v2/pokemon/682/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png
683,aromatisse,fairy,https://pokeapi.co/api/v2/pokemon/683/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png
684,swirlix,fairy,https://pokeapi.co/api/v2/pokemon/684/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png
685,slurpuff,fairy,https://pokeapi.co/api/v2/pokemon/685/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png
686,inkay,"dark, psychic",https://pokeapi.co/api/v2/pokemon/686/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png
687,malamar,"dark, psychic",https://pokeapi.co/api/v2/pokemon/687/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png
688,binacle,"rock, water",https://pokeapi.co/api/v2/pokemon/688/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png
689,barbaracle,"rock, water",https://pokeapi.co/api/v2/pokemon/689/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png
690,skrelp,"poison, water",https://pokeapi.co/api/v2/pokemon/690/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png
691,dragalge,"poison, dragon",https://pokeapi.co/api/v2/pokemon/691/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png
692,clauncher,water,https://pokeapi.co/api/v2/pokemon/692/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png
693,clawitzer,water,https://pokeapi.co/api/v2/pokemon/693/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png
694,helioptile,"electric, normal",https://pokeapi.co/api/v2/pokemon/694/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png
695,heliolisk,"electric, normal",https://pokeapi.co/api/v2/pokemon/695/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png
696,tyrunt,"rock, dragon",https://pokeapi.co/api/v2/pokemon/696/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png
697,tyrantrum,"rock, dragon",https://pokeapi.co/api/v2/pokemon/697/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png
698,amaura,"rock, ice",https://pokeapi.co/api/v2/pokemon/698/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png
699,aurorus,"rock, ice",https://pokeapi.co/api/v2/pokemon/699/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png
700,sylveon,fairy,https://pokeapi.co/api/v2/pokemon/700/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png
701,hawlucha,"fighting, flying",https://pokeapi.co/api/v2/pokemon/701/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png
702,dedenne,"electric, fairy",https://pokeapi.co/api/v2/pokemon/702/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png
703,carbink,"rock, fairy",https://pokeapi.co/api/v2/pokemon/703/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png
704,goomy,dragon,https://pokeapi.co/api/v2/pokemon/704/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png
705,sliggoo,dragon,https://pokeapi.co/api/v2/pokemon/705/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png
706,goodra,dragon,https://pokeapi.co/api/v2/pokemon/706/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png
707,klefki,"steel, fairy",https://pokeapi.co/api/v2/pokemon/707/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png
708,phantump,"ghost, grass",https://pokeapi.co/api/v2/pokemon/708/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png
709,trevenant,"ghost, grass",https://pokeapi.co/api/v2/pokemon/709/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png
710,pumpkaboo-average,"ghost, grass",https://pokeapi.co/api/v2/pokemon/710/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png
711,gourgeist-average,"ghost, grass",https://pokeapi.co/api/v2/pokemon/711/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png
712,bergmite,ice,https://pokeapi.co/api/v2/pokemon/712/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png
713,avalugg,ice,https://pokeapi.co/api/v2/pokemon/713/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png
714,noibat,"flying, dragon",https://pokeapi.co/api/v2/pokemon/714/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png
715,noivern,"flying, dragon",https://pokeapi.co/api/v2/pokemon/715/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png
716,xerneas,fairy,https://pokeapi.co/api/v2/pokemon/716/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png
717,yveltal,"dark, flying",https://pokeapi.co/api/v2/pokemon/717/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png
718,zygarde-50,"dragon, ground",https://pokeapi.co/api/v2/pokemon/718/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png
719,diancie,"rock, fairy",https://pokeapi.co/api/v2/pokemon/719/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png
720,hoopa,"psychic, ghost",https://pokeapi.co/api/v2/pokemon/720/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png
721,volcanion,"fire, water",https://pokeapi.co/api/v2/pokemon/721/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png
722,rowlet,"grass, flying",https://pokeapi.co/api/v2/pokemon/722/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png
723,dartrix,"grass, flying",https://pokeapi.co/api/v2/pokemon/723/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png
724,decidueye,"grass, ghost",https://pokeapi.co/api/v2/pokemon/724/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png
725,litten,fire,https://pokeapi.co/api/v2/pokemon/725/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png
726,torracat,fire,https://pokeapi.co/api/v2/pokemon/726/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png
727,incineroar,"fire, dark",https://pokeapi.co/api/v2/pokemon/727/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png
728,popplio,water,https://pokeapi.co/api/v2/pokemon/728/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png
729,brionne,water,https://pokeapi.co/api/v2/pokemon/729/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png
730,primarina,"water, fairy",https://pokeapi.co/api/v2/pokemon/730/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png
731,pikipek,"normal, flying",https://pokeapi.co/api/v2/pokemon/731/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png
732,trumbeak,"normal, flying",https://pokeapi.co/api/v2/pokemon/732/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png
733,toucannon,"normal, flying",https://pokeapi.co/api/v2/pokemon/733/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png
734,yungoos,normal,https://pokeapi.co/api/v2/pokemon/734/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png
735,gumshoos,normal,https://pokeapi.co/api/v2/pokemon/735/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png
736,grubbin,bug,https://pokeapi.co/api/v2/pokemon/736/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png
737,charjabug,"bug, electric",https://pokeapi.co/api/v2/pokemon/737/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png
738,vikavolt,"bug, electric",https://pokeapi.co/api/v2/pokemon/738/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png
739,crabrawler,fighting,https://pokeapi.co/api/v2/pokemon/739/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png
740,crabominable,"fighting, ice",https://pokeapi.co/api/v2/pokemon/740/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png
741,oricorio-baile,"fire, flying",https://pokeapi.co/api/v2/pokemon/741/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png
742,cutiefly,"bug, fairy",https://pokeapi.co/api/v2/pokemon/742/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png
743,ribombee,"bug, fairy",https://pokeapi.co/api/v2/pokemon/743/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png
744,rockruff,rock,https://pokeapi.co/api/v2/pokemon/744/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png
745,lycanroc-midday,rock,https://pokeapi.co/api/v2/pokemon/745/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png
746,wishiwashi-solo,water,https://pokeapi.co/api/v2/pokemon/746/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png
747,mareanie,"poison, water",https://pokeapi.co/api/v2/pokemon/747/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png
748,toxapex,"poison, water",https://pokeapi.co/api/v2/pokemon/748/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png
749,mudbray,ground,https://pokeapi.co/api/v2/pokemon/749/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png
750,mudsdale,ground,https://pokeapi.co/api/v2/pokemon/750/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png
751,dewpider,"water, bug",https://pokeapi.co/api/v2/pokemon/751/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png
752,araquanid,"water, bug",https://pokeapi.co/api/v2/pokemon/752/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png
753,fomantis,grass,https://pokeapi.co/api/v2/pokemon/753/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png
754,lurantis,grass,https://pokeapi.co/api/v2/pokemon/754/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png
755,morelull,"grass, fairy",https://pokeapi.co/api/v2/pokemon/755/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png
756,shiinotic,"grass, fairy",https://pokeapi.co/api/v2/pokemon/756/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png
757,salandit,"poison, fire",https://pokeapi.co/api/v2/pokemon/757/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png
758,salazzle,"poison, fire",https://pokeapi.co/api/v2/pokemon/758/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png
759,stufful,"normal, fighting",https://pokeapi.co/api/v2/pokemon/759/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png
760,bewear,"normal, fighting",https://pokeapi.co/api/v2/pokemon/760/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png
761,bounsweet,grass,https://pokeapi.co/api/v2/pokemon/761/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png
762,steenee,grass,https://pokeapi.co/api/v2/pokemon/762/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png
763,tsareena,grass,https://pokeapi.co/api/v2/pokemon/763/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png
764,comfey,fairy,https://pokeapi.co/api/v2/pokemon/764/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png
765,oranguru,"normal, psychic",https://pokeapi.co/api/v2/pokemon/765/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png
766,passimian,fighting,https://pokeapi.co/api/v2/pokemon/766/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png
767,wimpod,"bug, water",https://pokeapi.co/api/v2/pokemon/767/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png
768,golisopod,"bug, water",https://pokeapi.co/api/v2/pokemon/768/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png
769,sandygast,"ghost, ground",https://pokeapi.co/api/v2/pokemon/769/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png
770,palossand,"ghost, ground",https://pokeapi.co/api/v2/pokemon/770/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png
771,pyukumuku,water,https://pokeapi.co/api/v2/pokemon/771/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png
772,type-null,normal,https://pokeapi.co/api/v2/pokemon/772/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png
773,silvally,normal,https://pokeapi.co/api/v2/pokemon/773/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png
774,minior-red-meteor,"rock, flying",https://pokeapi.co/api/v2/pokemon/774/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png
775,komala,normal,https://pokeapi.co/api/v2/pokemon/775/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png
776,turtonator,"fire, dragon",https://pokeapi.co/api/v2/pokemon/776/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png
777,togedemaru,"electric, steel",https://pokeapi.co/api/v2/pokemon/777/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png
778,mimikyu-disguised,"ghost, fairy",https://pokeapi.co/api/v2/pokemon/778/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png
779,bruxish,"water, psychic",https://pokeapi.co/api/v2/pokemon/779/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png
780,drampa,"normal, dragon",https://pokeapi.co/api/v2/pokemon/780/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png
781,dhelmise,"ghost, grass",https://pokeapi.co/api/v2/pokemon/781/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png
782,jangmo-o,dragon,https://pokeapi.co/api/v2/pokemon/782/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png
783,hakamo-o,"dragon, fighting",https://pokeapi.co/api/v2/pokemon/783/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png
784,kommo-o,"dragon, fighting",https://pokeapi.co/api/v2/pokemon/784/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png
785,tapu-koko,"electric, fairy",https://pokeapi.co/api/v2/pokemon/785/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png
786,tapu-lele,"psychic, fairy",https://pokeapi.co/api/v2/pokemon/786/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png
787,tapu-bulu,"grass, fairy",https://pokeapi.co/api/v2/pokemon/787/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png
788,tapu-fini,"water, fairy",https://pokeapi.co/api/v2/pokemon/788/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png
789,cosmog,psychic,https://pokeapi.co/api/v2/pokemon/789/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png
790,cosmoem,psychic,https://pokeapi.co/api/v2/pokemon/790/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png
791,solgaleo,"psychic, steel",https://pokeapi.co/api/v2/pokemon/791/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png
792,lunala,"psychic, ghost",https://pokeapi.co/api/v2/pokemon/792/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png
793,nihilego,"rock, poison",https://pokeapi.co/api/v2/pokemon/793/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png
794,buzzwole,"bug, fighting",https://pokeapi.co/api/v2/pokemon/794/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png
795,pheromosa,"bug, fighting",https://pokeapi.co/api/v2/pokemon/795/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png
796,xurkitree,electric,https://pokeapi.co/api/v2/pokemon/796/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png
797,celesteela,"steel, flying",https://pokeapi.co/api/v2/pokemon/797/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png
798,kartana,"grass, steel",https://pokeapi.co/api/v2/pokemon/798/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png
799,guzzlord,"dark, dragon",https://pokeapi.co/api/v2/pokemon/799/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png
800,necrozma,psychic,https://pokeapi.co/api/v2/pokemon/800/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png
801,magearna,"steel, fairy",https://pokeapi.co/api/v2/pokemon/801/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png
802,marshadow,"fighting, ghost",https://pokeapi.co/api/v2/pokemon/802/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png
803,poipole,poison,https://pokeapi.co/api/v2/pokemon/803/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png
804,naganadel,"poison, dragon",https://pokeapi.co/api/v2/pokemon/804/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png
805,stakataka,"rock, steel",https://pokeapi.co/api/v2/pokemon/805/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png
806,blacephalon,"fire, ghost",https://pokeapi.co/api/v2/pokemon/806/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png
807,zeraora,electric,https://pokeapi.co/api/v2/pokemon/807/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png
808,meltan,steel,https://pokeapi.co/api/v2/pokemon/808/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png
809,melmetal,steel,https://pokeapi.co/api/v2/pokemon/809/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png
810,grookey,grass,https://pokeapi.co/api/v2/pokemon/810/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png
811,thwackey,grass,https://pokeapi.co/api/v2/pokemon/811/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png
812,rillaboom,grass,https://pokeapi.co/api/v2/pokemon/812/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png
813,scorbunny,fire,https://pokeapi.co/api/v2/pokemon/813/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png
814,raboot,fire,https://pokeapi.co/api/v2/pokemon/814/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png
815,cinderace,fire,https://pokeapi.co/api/v2/pokemon/815/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png
816,sobble,water,https://pokeapi.co/api/v2/pokemon/816/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png
817,drizzile,water,https://pokeapi.co/api/v2/pokemon/817/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png
818,inteleon,water,https://pokeapi.co/api/v2/pokemon/818/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png
819,skwovet,normal,https://pokeapi.co/api/v2/pokemon/819/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png
820,greedent,normal,https://pokeapi.co/api/v2/pokemon/820/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png
821,rookidee,flying,https://pokeapi.co/api/v2/pokemon/821/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png
822,corvisquire,flying,https://pokeapi.co/api/v2/pokemon/822/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png
823,corviknight,"flying, steel",https://pokeapi.co/api/v2/pokemon/823/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png
824,blipbug,bug,https://pokeapi.co/api/v2/pokemon/824/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png
825,dottler,"bug, psychic",https://pokeapi.co/api/v2/pokemon/825/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png
826,orbeetle,"bug, psychic",https://pokeapi.co/api/v2/pokemon/826/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png
827,nickit,dark,https://pokeapi.co/api/v2/pokemon/827/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png
828,thievul,dark,https://pokeapi.co/api/v2/pokemon/828/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png
829,gossifleur,grass,https://pokeapi.co/api/v2/pokemon/829/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png
830,eldegoss,grass,https://pokeapi.co/api/v2/pokemon/830/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png
831,wooloo,normal,https://pokeapi.co/api/v2/pokemon/831/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png
832,dubwool,normal,https://pokeapi.co/api/v2/pokemon/832/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png
833,chewtle,water,https://pokeapi.co/api/v2/pokemon/833/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png
834,drednaw,"water, rock",https://pokeapi.co/api/v2/pokemon/834/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png
835,yamper,electric,https://pokeapi.co/api/v2/pokemon/835/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png
836,boltund,electric,https://pokeapi.co/api/v2/pokemon/836/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png
837,rolycoly,rock,https://pokeapi.co/api/v2/pokemon/837/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png
838,carkol,"rock, fire",https://pokeapi.co/api/v2/pokemon/838/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png
839,coalossal,"rock, fire",https://pokeapi.co/api/v2/pokemon/839/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png
840,applin,"grass, dragon",https://pokeapi.co/api/v2/pokemon/840/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png
841,flapple,"grass, dragon",https://pokeapi.co/api/v2/pokemon/841/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png
842,appletun,"grass, dragon",https://pokeapi.co/api/v2/pokemon/842/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png
843,silicobra,ground,https://pokeapi.co/api/v2/pokemon/843/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png
